Age,Income,Education_Level,Credit_Score,Purchase_Amount,Satisfaction_Score,Product_Category,Region,Is_Returning_Customer,Website_Visit_Frequency,Time_on_Website_Minutes,Membership_Status,Churn,Spending_Score,Polynomial_Target,Education_Level_Code,Product_Category_Code,Region_Code,Membership_Status_Code
31,45783.495606710676,Bachelor,688.84104360697,242.73202678989853,2,Sports,West,0,1,10.35806772946504,Platinum,0,20350.71335699108,1925.0198873396148,1,3,3,3
45,76965.29790274284,Bachelor,652.6659957706368,214.66112986649682,5,Home,East,0,5,19.845643029119763,Platinum,0,46913.07416631296,826.7125226918565,1,2,2,3
22,59612.64291900515,Master,666.4172444836973,192.58660990705204,8,Sports,East,1,6,20.28891284487436,Gold,1,32186.699975153377,1894.5050830231955,2,3,2,2
64,41432.31515325805,PhD,763.6726045149269,232.69815421250343,7,Clothing,West,1,5,21.172098134656018,Silver,1,16220.040996687183,1128.0670984707158,3,1,3,1
66,58588.74172034238,PhD,747.0230525895174,10.081543608523589,7,Sports,South,1,5,1.409774050598518,None,0,25571.139112460845,1950.2478805409228,3,3,1,0
47,70990.33154879004,PhD,615.0209381536201,251.15521175469735,6,Clothing,East,1,3,24.740841170128533,Platinum,1,31929.634705507073,2451.821021297231,3,1,2,3
63,63869.50524369153,Master,721.4866208939587,209.46334277464754,3,Clothing,South,1,5,15.830271852678365,Silver,0,30820.150840411807,709.561593196041,2,1,1,1
69,50894.45554880261,Master,720.5698277245796,183.31438274163008,5,Home,South,1,2,15.236497566534492,None,0,26009.484519802885,2087.5714500236445,2,2,1,0
22,40295.94833441639,Bachelor,622.5868355623691,353.5146646789668,1,Clothing,East,1,7,14.490630882330917,Silver,1,20445.128415470495,2346.709589703517,1,1,2,1
29,60473.34970420385,High School,720.938882187743,149.37994859070858,7,Electronics,North,0,6,8.393756496918197,None,1,24733.15380746974,2343.1717176490456,0,0,0,0
33,55902.28078132625,PhD,756.8965959206276,169.76930082012268,9,Electronics,South,1,5,16.798790468510983,Silver,0,31560.518515329284,3862.282410504011,3,0,1,1
43,63427.89830041598,PhD,623.8727596877793,349.36649766535504,1,Electronics,East,1,4,23.059721732181508,Gold,0,29343.543813285065,1225.3915603642433,3,0,2,2
43,59527.57702522954,High School,634.1248589492868,137.59540213626076,2,Home,South,0,4,15.770119086097129,None,0,25206.11047137132,1967.091491929506,0,2,1,0
65,65743.29072979002,PhD,730.8830733421751,158.74135377975958,3,Electronics,West,0,6,9.424516634043014,None,1,30676.41956228587,3845.221790903919,3,0,3,0
38,41971.47182659148,Master,693.5747655412824,188.97309324268625,3,Home,North,0,11,7.373466492025491,Gold,0,26277.27492452065,581.1437836371879,2,2,0,2
56,69760.91098451489,Master,707.5738137619761,263.0550861597162,8,Home,North,1,6,13.529881308794405,None,0,34952.07212858029,-263.94650923274,2,2,0,0
53,52963.994070386,PhD,697.0294608200248,215.5851880514985,7,Electronics,West,0,4,11.279865887450812,None,1,27949.804699742912,2551.471661895786,3,0,3,0
50,81128.91308937898,Master,699.5347960464072,103.0530989635803,6,Clothing,West,1,0,18.512873969781943,Platinum,1,33714.516006207414,3043.223561604337,2,1,3,3
47,39662.18272865648,Master,613.6763935844458,160.08735776546078,10,Sports,South,1,5,21.85209370316651,Gold,1,19592.257167114098,-124.12278018712232,2,3,1,2
54,76039.45704747873,PhD,732.3658853310724,154.44841750908415,10,Home,West,1,3,17.34825743120953,Platinum,0,42067.38737305719,1701.7991622519094,3,2,3,3
40,52968.66175193972,Bachelor,738.4794996213886,194.20842160827158,4,Electronics,North,0,2,14.574539198232424,Gold,0,17509.431471888554,942.0633709361222,1,0,0,2
27,40228.72994578327,High School,668.5304627965986,231.9382743972372,9,Home,West,0,4,14.337341872896124,Silver,1,18249.616761967707,2247.5752786018606,0,2,3,1
22,42741.71248918518,Master,677.8261525093069,231.3654316915979,1,Clothing,East,1,5,15.355417916482645,Gold,0,23586.761313295705,1904.5524062882362,2,1,2,2
53,45194.7903770852,Bachelor,603.4446248722139,66.79911844636985,2,Clothing,East,1,8,9.200296837877929,Gold,0,22548.616285966586,3324.846133096206,1,1,2,2
51,56362.48919602875,Master,705.7127378008918,279.7955740670642,4,Electronics,South,1,2,18.01132631053959,Platinum,1,22127.219671389634,660.2446243332943,2,0,1,3
69,57842.5323205325,Master,708.6028720857072,218.94266344974676,3,Home,North,0,4,9.595914047166056,None,1,30992.580476933694,2517.133443447761,2,2,0,0
48,41394.49994092131,High School,676.8904491500344,303.83990356954297,1,Sports,East,1,9,20.580844095954404,Gold,0,14040.194702297777,2612.01225525487,0,3,2,2
27,49634.68111608526,Master,736.2176679935251,233.31487454680038,5,Sports,West,0,2,13.183764377640358,None,1,20519.6053861668,1988.2426343470488,2,3,3,0
36,82134.05537917795,High School,663.296138451003,282.59922183018216,7,Home,East,1,5,19.15404550401162,Gold,1,36354.23847200867,-57.29401884469303,0,2,2,2
49,75913.14755151067,High School,708.23029629468,234.99089835875952,2,Home,East,0,6,7.6336534210847615,Platinum,0,45793.51452428097,2410.63985131021,0,2,2,3
18,56544.85504511048,High School,629.0167830653942,300.9669317152061,5,Home,South,1,6,19.118798073879212,Gold,0,19043.87735803405,1211.7445036057595,0,2,1,2
22,50570.05217252301,Bachelor,678.8223924562881,239.1687977013334,6,Electronics,West,0,6,21.812636848284292,Silver,0,17425.548963190457,195.12349867155694,1,0,3,1
62,51800.46990077392,PhD,671.2822871048583,192.65635651678218,7,Clothing,West,0,5,8.592112704747638,Gold,0,27416.843549358367,2443.6027287695047,3,1,3,2
21,59202.769590956246,Bachelor,691.2653961020471,370.4326040335161,1,Sports,West,0,5,14.432481952721528,Gold,0,30225.399228511462,2706.3016748681316,1,3,3,2
33,34658.111522023915,PhD,661.5236535583321,266.6777841709919,7,Electronics,South,0,5,16.674430695606315,None,0,15079.387671378261,1328.5003247751815,3,0,1,0
41,46139.35193864982,PhD,673.4263702164166,243.03083157533098,4,Home,West,0,5,16.919339300563294,None,1,23238.80192575393,2796.9416462292616,3,2,3,0
33,24971.238891836158,High School,721.3023585720753,104.2771687596248,8,Home,West,0,2,13.30223457891511,Silver,1,7202.9189287935205,2787.781188072573,0,2,3,1
19,55988.34683907919,Master,658.1617881380892,103.37692869023468,4,Clothing,East,1,2,12.420823407079178,Gold,1,27494.80648121911,1923.6456605342385,2,1,2,2
66,59707.939095541115,High School,599.671144963066,221.953661160639,6,Home,East,1,7,16.266314729588462,None,0,30041.917109027134,2701.938685042661,0,2,2,0
45,42752.20306550939,Master,767.479195210271,210.91408983261806,9,Electronics,West,1,4,16.762769637917902,Gold,0,26529.60212428162,2953.859768384767,2,0,3,2
49,73609.80144935049,PhD,749.0727039345243,153.94080762437628,5,Electronics,North,1,5,11.862975434087458,Platinum,0,45441.30158093241,2520.1464738696413,3,0,0,3
44,31613.515054964882,High School,615.386865244719,210.5737024709045,4,Clothing,North,0,2,10.874790205549662,Platinum,0,14508.678201446939,-313.3848255317921,0,1,0,3
37,28034.376796852695,Master,714.4853902622597,319.14701960326965,8,Electronics,West,1,4,21.056878608981332,Silver,0,6730.624897397544,-568.4484743370235,2,0,3,1
41,53366.77727839958,Bachelor,654.8512614724328,252.1551855912724,9,Sports,North,0,6,15.538343778524993,Platinum,1,28728.260516369726,3029.1624993357755,1,3,0,3
29,65706.47453918232,Master,693.1743607665529,114.42436176854463,4,Electronics,South,0,3,3.641477410002988,None,0,32244.203389016242,1250.6823897485333,2,0,1,0
67,75258.91537186803,High School,694.7112064506747,191.6368379642792,3,Electronics,East,0,6,21.087555291761532,None,1,36859.026547880756,1617.9419471642134,0,0,2,0
52,43116.7360569659,Bachelor,668.2796099841839,139.62751393605794,8,Electronics,South,1,3,12.014284733293563,Silver,0,12563.000756840529,3900.3939909266896,1,0,1,1
50,66180.21250146943,Master,640.8117167206801,170.9225062693579,5,Sports,East,0,9,15.333701614649359,Gold,1,33763.18396508031,1266.3201156994724,2,3,2,2
50,49422.372957489395,Master,645.472947384187,168.9788250777768,2,Home,North,1,0,16.87432139567182,None,1,25825.481438673265,1861.535709368864,2,2,0,0
68,47410.59050088771,Master,634.1904042259379,164.1765813046996,10,Electronics,North,1,2,7.581582788694363,Platinum,1,27712.319147158556,2134.868437786391,2,0,0,3
60,63254.89906230009,Master,638.4088895884778,105.86484710199538,9,Clothing,West,1,3,13.555987462401383,None,1,28160.01885022525,1847.043438925429,2,1,3,0
54,59784.84317620129,Master,676.6410854975322,190.42589888613574,3,Sports,North,1,9,21.587870461669826,Silver,1,24945.507902044603,3365.6814234218064,2,3,0,1
29,26354.11764523626,Bachelor,644.2120005444624,157.95442723645175,2,Clothing,North,1,4,20.44679698000864,Platinum,1,9689.719499559458,1564.4967767701055,1,1,0,3
20,72148.10524588844,PhD,714.102603285631,-19.708651750170105,1,Electronics,West,0,7,13.548203765583324,Platinum,1,40882.4489811691,2659.350644330241,3,0,3,3
18,70701.37031221177,Bachelor,754.3623077667963,353.9729018376247,8,Clothing,West,0,6,18.57916895882222,Platinum,0,42401.22633526483,2012.6605868473655,1,1,3,3
50,40616.55947735706,Bachelor,650.9973379314979,281.6577240662504,3,Electronics,East,1,9,19.237624764798554,Silver,0,25093.23133737755,2966.9323429041874,1,0,2,1
57,55937.05300156114,Bachelor,691.9702250267688,171.7774456306253,7,Sports,North,0,4,18.982507214130624,Silver,1,31286.96999207957,667.9507277155217,1,3,0,1
27,57410.45279424108,PhD,704.9842555151467,201.41142873054488,1,Clothing,East,1,7,9.269872862585999,Gold,0,27684.323153694255,-315.6626587625742,3,1,2,2
60,53910.10648735861,High School,703.6001135459637,112.12592395118287,1,Clothing,East,0,3,23.205751351197385,Gold,0,27633.728038828078,2089.7489868062708,0,1,2,2
61,41745.422692318694,PhD,683.7977633958044,327.1792158358149,9,Electronics,South,0,5,12.68078670172112,Gold,1,22320.418736516054,1219.6496829993002,3,0,1,2
46,39925.64948092923,Bachelor,717.1341209179861,342.2966521079834,8,Electronics,North,0,4,15.546684213779402,Silver,0,18782.237188077357,3446.479914623797,1,0,0,1
30,49616.688935128324,Master,704.1124476340328,211.75202961848936,3,Home,North,0,2,13.243595988094029,Platinum,1,29294.249270091546,1856.9344128167322,2,2,0,3
29,67590.93528889047,Master,618.1168788836351,276.7647983139009,6,Electronics,South,0,1,16.148805642446742,Platinum,0,25551.620245730002,2158.8743301448176,2,0,1,3
48,58154.002318916486,Bachelor,723.4578032194637,213.14650842004428,3,Electronics,East,0,2,10.678678030195062,None,1,21778.382152816215,1683.0350354282243,1,0,2,0
63,44440.78501870841,Master,724.3645418633371,99.7455920843052,4,Home,North,0,5,13.874385367369321,Gold,0,14047.74574408413,1430.5594006445372,2,2,0,2
19,61575.48065972517,Bachelor,641.8356947910709,169.1132473277257,1,Electronics,East,0,5,15.913785893429132,Platinum,1,26876.78359682171,1998.6067394118093,1,0,2,3
68,7271.8606905488705,Master,681.8968917723801,209.89459750789678,5,Electronics,South,0,5,21.123244891260857,Platinum,0,10466.887296058563,3137.125440640396,2,0,1,3
67,67231.48550558156,PhD,714.1664496405534,165.9089210942417,1,Home,West,0,8,20.51964239503512,Platinum,0,27830.961058699588,1801.3131338683781,3,2,3,3
52,23904.293318328506,High School,669.534309021032,183.6010041923723,1,Sports,East,0,6,20.772765093896627,Platinum,0,6311.447005463333,1627.574360589726,0,3,2,3
40,44563.38587895302,High School,733.6489023883006,193.14503318681642,10,Sports,North,0,3,19.343261206311105,Silver,1,18214.856119368644,2764.816844959326,0,3,0,1
34,33204.95158060784,PhD,798.193624730968,193.9341126600904,7,Electronics,West,0,3,24.23337681272497,Gold,1,22200.044005229633,260.9366519256241,3,0,3,2
43,30579.777864186413,PhD,640.7006983682509,203.91938678731125,6,Electronics,East,1,5,13.54929548591386,Platinum,0,21566.328259685815,3158.372333019951,3,0,2,3
25,67412.4018106778,Bachelor,610.9477698423112,120.45462002025494,2,Home,East,0,3,14.211159098551903,Platinum,0,38841.48063274778,1131.1462223081492,1,2,2,3
46,42984.48198032163,Bachelor,695.1909297802438,146.2237888154048,2,Home,West,0,2,14.005285280855993,Platinum,1,26917.45371177128,2926.1611455116217,1,2,3,3
43,55197.55822596073,Bachelor,716.0781252563072,103.65618007250231,7,Sports,West,0,6,14.694346205010646,Platinum,0,35978.28973722097,2263.7453706115953,1,3,3,3
27,49296.19131681224,Master,668.4566813077615,273.336166226465,1,Clothing,West,0,6,7.818896442423775,None,0,15785.60310531937,-146.04081493176227,2,1,3,0
43,57155.612408346824,Bachelor,752.6630331660517,42.07647936197566,2,Electronics,North,0,6,16.323803941336628,Platinum,1,22573.366638625608,1981.772684710988,1,0,0,3
51,51152.32836590383,PhD,613.0697100138376,286.5192757487694,8,Clothing,North,0,6,17.480275122258934,Platinum,1,22192.488381222156,3319.3815790871527,3,1,0,3
68,30755.116637171457,High School,714.6459311515805,303.9762047947132,6,Clothing,East,1,7,13.71296609840823,Platinum,0,15036.199646996682,1818.847845306332,0,1,2,3
58,64944.002291707104,Master,649.7069589620553,177.3364559763034,2,Home,East,1,2,6.213296814635619,None,1,32014.44137798565,1834.6442421490133,2,2,2,0
24,42593.65125258031,Bachelor,765.9688953103648,4.764718412952618,7,Electronics,South,1,7,15.107152856878834,Silver,0,21017.268967848977,1170.1898384742658,1,0,1,1
21,26651.271520103735,Master,779.625767658406,172.90170785245323,4,Electronics,North,0,4,8.526466231929113,None,0,17576.73193467454,3134.611163471549,2,0,0,0
67,43578.27258551131,Master,641.6671706108326,195.18618790333855,2,Home,East,0,5,17.136555433769427,Platinum,1,12299.903650000826,1650.9830536703503,2,2,2,3
62,72511.39685951466,Bachelor,652.522143204571,124.20513350533149,6,Clothing,West,0,5,15.596558169353953,Silver,0,35654.038535345644,3865.9300159983036,1,1,3,1
28,62753.32613170239,Master,722.9793943489901,161.3586204643818,9,Home,West,1,5,16.08686063347155,Platinum,1,31804.7090804151,3093.735046985427,2,2,3,3
46,44770.21798388211,High School,660.6434675105243,314.76463991475134,9,Sports,North,0,4,9.694816633839075,Silver,1,20837.579652903045,3313.5436651067375,0,3,0,1
53,44761.13443522357,PhD,677.7294391033881,249.86953717263057,8,Electronics,West,0,4,21.307918827608678,Platinum,0,23406.24931967715,2096.073388725463,3,0,3,3
42,45175.47423173926,PhD,681.2694210271205,130.6576914216425,3,Sports,South,1,3,15.85104597937137,Platinum,1,26758.792829315476,1480.0738006692352,3,3,1,3
38,81151.21975341262,High School,584.0163421901171,80.1800622803426,3,Home,East,1,3,10.428813392614348,Silver,0,39946.719126658136,2432.825072249476,0,2,2,1
53,55729.0317834733,Master,679.3081126952882,175.47370117926715,2,Electronics,East,0,7,17.898208244294835,Silver,1,38693.44059419638,3567.8916308872417,2,0,2,1
27,56450.624707866045,Bachelor,645.5136112967913,183.99074154871712,5,Sports,East,0,5,15.488676930468571,Platinum,0,33079.74852314577,3711.140611668438,1,3,2,3
54,65454.25181047763,Master,655.3438588800115,237.21493905224872,4,Sports,North,0,4,24.184585031395724,None,1,34137.75860257611,164.40308885213835,2,3,0,0
26,53581.8373853977,High School,752.1816001734408,159.85124655742558,7,Clothing,West,0,9,12.235627709226605,None,0,29489.56914002159,4642.39739071588,0,1,3,0
41,46114.36781268945,Master,617.1746552860371,238.3624681521396,4,Electronics,South,1,5,8.762332809289862,None,0,25873.775605952953,2215.242595731107,2,0,1,0
52,47054.75226372533,PhD,720.6602593373989,345.13655300451717,9,Sports,North,0,5,16.446733554719902,None,1,32054.485799707927,2789.5312218875215,3,3,0,0
66,48925.98110878904,Master,666.0518534834096,261.1625766833197,2,Sports,East,0,6,20.061129345683213,Silver,0,30454.435935943926,1210.3169069769647,2,3,2,1
52,49441.66645235238,High School,666.0119915752083,196.39336195019206,6,Clothing,South,1,6,26.614845212111504,Silver,0,26411.862002257603,1046.2234950927714,0,1,1,1
65,60914.4431545547,PhD,719.5185948025855,186.2637146710029,7,Sports,East,0,6,32.093060896845756,None,0,26933.95304534881,658.6808535492705,3,3,2,0
53,50779.18828710949,Master,697.0025647284446,173.24951493650966,4,Sports,East,0,4,7.239757720550834,Gold,0,27544.23207256881,3719.5521829254194,2,3,2,2
35,60989.60115823369,Master,708.5306498609765,288.5480684339108,6,Sports,North,1,3,14.323811821796392,Gold,0,32449.47524608801,1259.4266653186605,2,3,0,2
66,48789.251298371266,PhD,728.409233026643,152.9514915536523,7,Clothing,East,1,4,8.77893628321312,Gold,0,27363.890359348017,2013.706811276741,3,1,2,2
56,51179.52785474136,Bachelor,663.4345808408339,203.3917031749987,4,Sports,South,0,5,13.763081063097577,Platinum,1,22020.267093210237,1732.2364603754615,1,3,1,3
49,20026.989732018385,PhD,649.3881632746125,203.8398426410814,8,Sports,East,1,2,27.38621871143757,None,1,12743.852204570918,974.2723136592389,3,3,2,0
41,63744.91512053722,Bachelor,625.7424736721101,162.3661855391351,9,Electronics,West,1,6,10.901443360439572,Platinum,1,34995.01775976788,1764.145193144114,1,0,3,3
40,55197.32713846989,High School,638.7294735010522,97.06508390869244,1,Electronics,East,0,0,14.890243280820838,Silver,1,21549.333548594324,2047.9000103543372,0,0,2,1
49,64970.15164789478,High School,827.4547212654363,224.2230877713251,7,Clothing,North,1,9,12.09569334969818,Silver,0,25657.919043531445,3243.877916826137,0,1,0,1
54,6556.1693270946635,PhD,742.2339790368393,195.42470211084623,9,Home,South,0,3,9.983521225525308,Gold,0,8928.161507511906,962.500663705501,3,2,1,2
29,81325.62057171091,PhD,612.4462816895989,237.51803520774274,10,Electronics,North,0,10,23.963950011716264,Gold,1,36586.97272933891,1355.5991618352505,3,0,0,2
66,47906.15557767239,High School,613.8771021628215,159.97997701706248,5,Clothing,West,0,4,7.303713140938303,Silver,0,31721.754198311286,2655.7073934484474,0,1,3,1
30,66622.74225106275,Bachelor,704.0933030859246,291.5615974109786,2,Sports,East,0,4,14.587431308396548,Gold,1,31996.68194831007,1985.390944667424,1,3,2,2
40,34401.411093117036,High School,707.3632398688983,134.24196640911163,10,Sports,North,1,7,15.439816037615822,Gold,0,18265.05478539709,2023.8117288837743,0,3,0,2
42,59191.608575938546,PhD,707.4441917658683,328.40302130134194,6,Clothing,North,0,5,14.834750556346977,Silver,0,31377.28542960582,995.3267708505238,3,1,0,1
52,34198.76655239516,High School,667.2522103223151,68.92726176288039,7,Sports,North,0,4,13.421455791345297,Platinum,1,13607.035302942571,2788.8619931528633,0,3,0,3
58,40643.465589562926,PhD,673.727286999855,232.60775484176685,2,Sports,North,0,10,23.07171458458851,Gold,0,27474.014444932276,3460.0239555584726,3,3,0,2
47,78710.4703080018,PhD,696.3939762079679,235.65730118949676,2,Home,West,0,5,4.440594091931764,Platinum,1,38065.35615967359,3307.066559595089,3,2,3,3
34,47139.7639885498,High School,684.2946503146666,140.33321990443383,10,Sports,West,1,7,17.182258719098286,Gold,1,23003.826097721558,1751.985311695757,0,3,3,2
66,53261.49309769584,Bachelor,569.0349813626233,231.82954533957593,10,Electronics,East,1,3,17.404996662448116,None,1,15779.918528145387,-477.35652067660794,1,0,2,0
37,63051.015960331315,Master,668.5100184712403,295.9639002320119,1,Sports,East,1,4,16.434948812007505,Platinum,0,23923.55552592555,2185.6308346494498,2,3,2,3
65,57435.22831958907,High School,637.4296782869843,33.73858704844517,4,Clothing,South,0,3,10.845780716546034,Platinum,0,34413.25808262433,2197.81029957813,0,1,1,3
42,52256.28357715365,Master,688.7605709454256,237.7058605618111,7,Home,West,1,2,21.02515537825455,Gold,1,25140.480116118848,948.2813930309233,2,2,3,2
39,55474.41503699338,High School,829.2629501301706,13.004688475244194,9,Sports,North,1,3,20.774901145989457,Platinum,0,23869.3754773031,1135.4427387401324,0,3,0,3
30,86051.23377857413,Master,698.3740832737152,127.5751397357594,3,Clothing,North,0,6,10.66955621397067,None,1,40298.14909879187,944.442751579401,2,1,0,0
36,49135.71804449622,Bachelor,664.3235156913801,322.18747736757086,7,Electronics,South,1,7,9.01058554044422,Silver,1,26450.793900583092,2224.1242297845088,1,0,1,1
66,53016.485700724515,Bachelor,726.0900750988626,156.36634749559596,7,Sports,North,0,5,8.044486836631183,None,0,32910.098290681475,1283.1943792394231,1,3,0,0
53,65759.81594011417,High School,704.1343943604606,111.95900266932706,7,Home,South,1,3,16.127025809911014,Silver,1,29131.251157713614,2180.9874592171404,0,2,1,1
29,66582.88899436976,PhD,701.004724522592,185.15467032614885,2,Sports,East,1,3,15.233910196940952,None,0,37830.75348561093,4315.641131048785,3,3,2,0
58,67805.4545834057,Master,710.3425296607835,355.09297536226643,6,Clothing,West,1,7,13.194460409590844,None,0,32242.348977511447,1860.5600828968377,2,1,3,0
36,59580.95333043777,PhD,782.8271782414771,62.62383145954803,2,Home,South,1,3,25.406586500162774,Platinum,0,31353.72444790643,789.5664118072091,3,2,1,3
29,32854.92630904275,PhD,623.4555782337043,121.15175662704917,6,Sports,North,0,4,12.694578173213031,None,1,7632.268862547215,485.75553518998913,3,3,0,0
26,74501.47298451644,PhD,703.6816038405727,312.307376238472,10,Electronics,South,0,7,15.937499448238505,Gold,1,29372.3510833427,2267.668837368454,3,0,1,2
24,32804.81910471968,Bachelor,633.680943500923,339.3276757653299,3,Home,East,1,4,14.028472192922738,Gold,0,19582.83829415441,3940.493516750753,1,2,2,2
45,54539.531978585495,High School,707.7756323171125,192.2426581782287,2,Electronics,North,0,2,24.815590175805212,Gold,0,28684.480690635664,1075.900012891626,0,0,0,2
31,38685.86224970963,High School,634.0656744256953,107.07104731050181,6,Clothing,East,1,3,5.051663446864286,Gold,1,20421.31711664553,-213.86613718568833,0,1,2,2
48,49037.92480110511,Bachelor,659.1316593197458,357.1882626356869,2,Sports,East,1,2,13.450450173477995,Platinum,0,18165.117153231975,3697.8659125036434,1,3,2,3
69,54931.436154552204,Bachelor,665.2455042881047,319.5831793811898,5,Electronics,South,1,8,18.071277440470325,Gold,0,24514.5434506837,4647.354418826748,1,0,1,2
36,54820.35823175409,High School,728.7908359672355,250.92102408216746,2,Clothing,East,1,6,13.888058860860545,None,1,18168.939171627153,2706.3257402776107,0,1,2,0
64,56328.81131352927,PhD,725.9227221971207,139.0698238296935,3,Sports,North,1,12,8.478336909097804,Gold,1,23167.164732267473,2520.1543296382415,3,3,0,2
33,74205.6690358797,Master,617.7141311776808,196.32279943714724,3,Clothing,East,1,4,15.882985169528645,Platinum,1,36068.524837308454,2010.6255191554728,2,1,2,3
22,56803.014522709695,Master,682.7467055499924,187.97299392163768,6,Electronics,East,0,3,6.8933823026730625,Silver,0,30100.64229899676,2619.4207681626267,2,0,2,1
52,46337.65047064027,Master,644.5210072625414,224.81384784616833,6,Clothing,South,0,1,18.3511742029588,None,1,19624.176166447614,2645.205132118214,2,1,1,0
29,64461.307524325355,PhD,617.0747544662332,308.8251078598502,10,Home,East,1,6,12.933685405366509,None,1,34111.421434079064,2222.0868096456006,3,2,2,0
42,67842.05733386961,High School,669.1491474787815,265.95627808530526,3,Sports,West,0,2,12.092640208511115,Platinum,1,33769.62733833915,1014.0907778243544,0,3,3,3
69,31585.88277294511,Bachelor,664.575860577209,119.19679422614313,3,Clothing,South,1,4,20.230780826116884,Silver,1,13743.292318708634,2408.7949004347433,1,1,1,1
38,58961.00104774787,High School,801.3358243172761,303.23723375146534,1,Electronics,South,0,4,9.983878994491157,Gold,1,29978.656536819915,1855.9867445306259,0,0,1,2
53,60517.591134663475,PhD,701.6479912680348,223.48491050098664,7,Sports,North,0,5,7.2876672189162335,Silver,1,40856.89169708256,1213.8507537416658,3,3,0,1
40,45536.54744960012,Bachelor,611.1191249622882,251.52993468941872,8,Home,North,0,4,10.44758705283762,None,1,22043.23950477705,2235.3599792329996,1,2,0,0
33,70635.6021996743,PhD,651.7612997914529,309.9905644458952,2,Sports,North,1,5,25.235003283867407,None,0,39179.01906428168,1457.7026572727136,3,3,0,0
56,47749.1661945121,Master,731.0691647714699,116.63148128648366,4,Home,North,0,7,9.981562087647838,None,1,26746.00948581401,2101.3352239674987,2,2,0,0
62,51883.64680207313,Master,784.4221386434963,197.31308159701527,10,Sports,West,1,6,16.82761684688089,Silver,0,23821.02651106107,2530.888270486086,2,3,3,1
59,47403.922635741954,PhD,600.7008343881021,160.14090864805888,7,Clothing,South,1,4,19.21676641957353,Gold,0,15030.53056966436,2651.2536164630674,3,1,1,2
56,50233.685713722014,Bachelor,586.0037807430477,82.4105430975908,8,Clothing,East,1,5,10.3012503268415,None,1,21080.706642982994,1572.041875398588,1,1,2,0
31,33555.87369657197,Bachelor,773.5482587685891,226.00324832036898,1,Electronics,North,0,3,10.307727507364234,Platinum,0,17219.854315803303,2391.4918581549978,1,0,0,3
48,28399.236761085584,High School,699.4807088685452,388.36674136883175,4,Home,North,0,1,15.90079317476798,Gold,1,13695.73449851724,2673.5807068966687,0,2,0,2
22,73917.57594837458,Master,636.5853634061817,61.994169162068545,6,Electronics,North,0,4,16.126611087004537,None,0,43521.95384005798,2912.285053322872,2,0,0,0
52,37295.57977522508,High School,706.7314543061218,197.57895417128972,3,Clothing,East,1,5,21.73808542901154,Gold,1,14080.281346608557,2315.260832508972,0,1,2,2
40,35129.114758155396,High School,548.2126130491561,248.040720130608,5,Home,North,1,6,11.153842877923154,Platinum,0,15950.500537452246,2565.348683045163,0,2,0,3
46,17699.148295944276,PhD,680.168775329858,209.23086512421358,10,Electronics,East,0,4,13.113732439487855,Silver,1,11611.396432331589,1560.1998968969758,3,0,2,1
60,40415.57378465746,PhD,696.3910586421542,191.51539606131948,9,Electronics,South,1,5,29.191981778320635,None,1,17917.104590706815,4636.919751041314,3,0,1,0
28,30153.653098887524,High School,726.2135069768915,102.55877274156317,3,Electronics,South,0,7,6.036873837823606,Platinum,0,20085.194082613743,1874.2883035599068,0,0,1,3
35,74630.22740204554,Master,629.3052023853731,217.45900572051227,5,Electronics,South,0,5,5.01155928257203,None,0,31977.275343641515,3068.684789670302,2,0,1,0
64,65147.25634013952,PhD,684.284358070168,143.2427017238055,8,Electronics,West,0,5,8.084795121937205,None,1,25074.792279681107,1602.8407201393093,3,0,3,0
29,39677.74482233414,High School,633.7287686970207,35.755872126608494,6,Home,East,0,9,20.508027538220848,Silver,0,18586.769436254282,2313.853873202507,0,2,2,1
26,83786.53708016463,High School,692.7691877837159,289.5944165385298,4,Electronics,North,1,3,12.808575338286175,Silver,1,40598.08433401841,2275.0242758902655,0,0,0,1
27,64726.48230487391,High School,635.2326838818487,271.87893648815316,8,Home,North,0,5,12.806766362027027,Gold,0,33553.745554667126,2465.713884603577,0,2,0,2
61,45127.529247370665,High School,659.594958041989,203.874573263831,3,Electronics,North,0,3,10.173886650289537,Platinum,1,23316.038038565297,1219.0971418484232,0,0,0,3
34,12508.914276896401,High School,630.2092302604885,217.1806016154277,3,Clothing,North,0,5,19.592091522860315,Platinum,0,4312.475490767965,2335.0424479067333,0,1,0,3
55,84364.13858886113,High School,712.5568120911828,280.5738509536671,4,Clothing,West,0,4,8.162231218744902,Silver,1,34722.230397576786,1544.6253390827035,0,1,3,1
24,29156.41299854606,PhD,722.9225558328333,216.8254742583562,9,Electronics,North,0,3,12.092490235027265,None,0,14044.66263620442,2757.0574951724375,3,0,0,0
63,25319.01879564662,Master,668.2689715021293,267.80131660709856,5,Sports,West,0,7,10.37178784652172,Gold,1,7603.286288334474,1203.6710803415958,2,3,3,2
30,65338.5564801446,High School,681.9118997480014,177.68883493446123,8,Clothing,East,0,5,1.6386360089936112,Silver,0,33122.05916946639,2245.8997817825493,0,1,2,1
57,86596.28609508909,Bachelor,607.5704292683228,298.39878039304597,6,Home,South,1,3,12.60880525487388,Gold,1,36818.180421993784,2011.5923106992605,1,2,1,2
59,70764.09227765776,PhD,665.0161675996607,224.0589294449513,3,Electronics,North,1,3,14.704104445947777,Gold,0,36338.096694141735,3908.0058518796636,3,0,0,2
